id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
998510833811590491,S87-7052 Ramada one bedroom nice view high floor,527749381,Yin,,Phra Khanong,13.702356603144077,100.60285869369,Entire home/apt,1679,3,3,2023-12-06,0.28,32,252,3,
998847876219142757,Modern 1min to Metro in BKK #19,17839550,Krit,,Phasi Charoen,13.721227455793452,100.45848375196212,Entire home/apt,1076,7,9,2024-08-07,0.97,2,270,9,
998860741161121169,Family Unit 500m walk to Emporium | Pool | Tub,95548084,Mod Apiluk,,Khlong Toei,13.7265076,100.5699635,Entire home/apt,2364,1,23,2024-09-17,2.11,47,350,23,
998885665381656746,214-2BR Story At Bangkok Residence,95548084,Mod Apiluk,,Khlong Toei,13.7265076,100.5699635,Entire home/apt,2316,1,47,2024-09-16,4.17,47,321,47,
998905337101423671,Sweet home with outdoor pool,541184507,Zhu,,Sathon,13.711263737513669,100.52029795344161,Entire home/apt,861,2,20,2024-09-11,1.79,3,246,20,
999012601600326397,曼谷市中心四卧五卫泰式精品别墅/暹罗四面佛商圈/BTS /美国大使馆/杰特宁/高速WiFi/免费车位,344327171,文文,,Khlong Toei,13.73607,100.5518,Entire home/apt,4717,1,3,2024-07-03,0.27,61,218,3,
999030897200284346,曼谷市中心四卧五卫泰式精品别墅/暹罗四面佛商圈/BTS /美国大使馆/杰特宁/高速WiFi/免费车位,159681846,文文,,Khlong Toei,13.736032492673838,100.55174555753615,Entire home/apt,4717,1,0,,,40,218,0,
999069967976296614,tinyfarmcamp,517675765,Vittawas,,Min Buri,13.781340313955786,100.71970280259848,Private room,688,1,0,,,1,89,0,
999098404006366456,High Rise Premium Loft/ Gym/ Pool/ Fast Wi-Fi,482449714,Carl,,Vadhana,13.7180658370126,100.58785097564088,Entire home/apt,1700,1,19,2024-09-08,1.70,31,206,19,
999251178839347896,"New 2bedrm 55m², Sauna&Pool, CarPark BTS BangChak",91426608,Jubjib,,Phra Khanong,13.694933634615778,100.60395165371976,Entire home/apt,1057,30,2,2024-08-07,0.56,7,63,2,
999333360841857528,Private rooms near jay-o Samyan middle of Bangkok,484352146,Thitiwat,,Parthum Wan,13.744150816324227,100.51968321957396,Private room,736,1,8,2024-08-24,0.91,3,334,8,
999602302479900222,"1 Bedroom Balcony Condo @OMNI TOWER, Nana",541330060,Deepna,,Khlong Toei,13.736838284892793,100.55376409687473,Entire home/apt,2535,1,0,,,4,357,0,
999634722981933620,Pool&BTS Nana&MRT Sukhumvit&Max2ppl,508348937,村上,,Vadhana,13.745662245835922,100.5548043954467,Entire home/apt,2046,1,12,2024-08-11,1.06,51,88,12,
999636583591845613,【沙吞Loft公寓】免费泳池/步行可达地铁站/近唐人街,485413319,文文,,Sathon,13.713032055957925,100.52118854240378,Entire home/apt,1167,1,3,2024-08-25,0.26,37,268,3,
999696276920565825,B11-106平 超大两居两卫/CBD中央商务区/水果西施夜市,133849226,Aidan,,Huai Khwang,13.758439735370214,100.56756024375782,Entire home/apt,2728,1,24,2024-07-29,2.22,72,264,24,
999708216934457882,Pool&BTS Nana&MRT Sukhumvit&Max2ppl,508348937,村上,,Vadhana,13.74753,100.55717,Entire home/apt,2129,1,35,2024-09-11,3.29,51,70,35,
999711093047787590,บ้านของเรา,541345521,สมศักดิ์,,Bang Kho laen,13.692883645679881,100.50764697133135,Private room,576,7,0,,,1,269,0,
999715510957467377,"4 BR 5beds 4.5bath Entirehome, BTS Onnut, Wi-Fi",240603715,Sasikarn,,Khlong Toei,13.704750878661121,100.59331087486174,Entire home/apt,3670,3,29,2024-09-17,2.81,44,140,29,
999732794767275005,"The perfect condo for a holiday,close to onnut bts",168262021,铭,,Phra Khanong,13.70448,100.60318,Entire home/apt,2317,30,1,2024-01-14,0.12,4,180,1,
999733932050983281,Pool&BTS Nana&MRT Sukhumvit&Max2ppl,508348937,村上,,Ratchathewi,13.748746333780542,100.55663766742197,Entire home/apt,2241,1,33,2024-09-10,2.93,51,50,33,
999759118766231384,90m2~2BR#Gym&Pool&BTS Nana&MRT Sukhumv&4ppl,508348937,村上,,Vadhana,13.746760559659394,100.55542336289189,Entire home/apt,3918,1,18,2024-07-04,1.60,51,90,18,
999772628497454589,DiscoveryHome4 at Pratunammarket,477092860,Discovery,,Ratchathewi,13.7537439,100.5399129,Entire home/apt,2250,1,7,2024-09-03,1.02,6,210,7,
999930774521183242,Convenient condo  nearby MRT.,537976989,Phanida,,Phasi Charoen,13.713604290883502,100.42825221426725,Private room,,365,0,,,1,364,0,
1000333457891529690,【限时】两房双卫浴&免费网络泳池健身房&免费接送机曼谷市中心BTS Phrom Phong可煮食,499307111,Gemma,,Vadhana,13.73804,100.56757,Entire home/apt,5945,2,2,2024-04-29,0.25,12,156,2,
1000344878482980604,the origin phahol-saphanmai,260638395,Hansa,,Sai Mai,13.88846,100.60941,Private room,5500,1,0,,,1,269,0,
1000370178448441897,辉煌夜市/火车夜市/曼谷市中心辉煌区小唐人联排三居室精品别墅,20133201,文文,,Huai Khwang,13.776705784291561,100.58023580484428,Entire home/apt,2054,2,0,,,51,223,0,
1000379067289247847,【花园式公寓】市中心精品两居室/Central World/暹罗百丽宫/BTS Thonglor,344327171,文文,,Khlong Toei,13.72202,100.57745,Entire home/apt,1587,1,1,2024-01-09,0.11,61,225,1,
1000383587454672070,【花园式公寓】市中心精品双卧/Central World/暹罗百丽宫/BTS Thonglor,264864968,文文,,Khlong Toei,13.72302,100.57646,Entire home/apt,1587,1,16,2024-05-12,1.45,58,226,16,
1000390987758158730,【花园式公寓】Central World/市中心精品双卧/暹罗百丽宫/BTS Thonglor,276781306,文文,,Khlong Toei,13.72371,100.57665,Entire home/apt,1587,1,2,2024-02-15,0.19,39,225,2,
1000397135000332512,ขนิษฐาอพาร์เม้นต์ #206,541481814,Kanitta,,Don Mueang,13.9186874,100.5823059,Private room,,1,0,,,2,271,0,
1000417319296264116,2BR Soho House Chinatown Luxe/full kitchen/Bathtub,219983414,Matta,,Samphanthawong,13.74323,100.50505,Entire home/apt,4016,2,46,2024-09-13,4.25,9,219,46,
1000422547993400222,【花园式公寓】市中心精品双卧/BTS Thonglor/Central World/暹罗百丽宫,20133201,文文,,Khlong Toei,13.723738454696903,100.57746650838432,Entire home/apt,1587,1,0,,,51,225,0,
1000425129996775382,Brand new 1BR 4 min BTS Eakamai cozy home Bangkok,59839774,Ahhkawpun,,Khlong Toei,13.716713686447397,100.58389081048925,Entire home/apt,1778,1,16,2024-06-30,1.44,11,268,16,
1000427460611414626,BKK FREE-Pick up Emquartier Emporium Terminal21 2B,499307111,Gemma,,Vadhana,13.740039344810734,100.56529281862532,Entire home/apt,6130,2,40,2024-09-13,3.61,12,156,40,
1000493924240071772,【风引】Asok高端公寓 近21航站楼商场 #Nana#四面佛#交通便利步行五分钟MRT和BTS,157804575,Chang,,Vadhana,13.74331,100.56072,Entire home/apt,1600,25,2,2024-06-01,0.22,48,243,2,
1000495048844534744,S17- loft 公寓 @捷运 onnut 美丽夜景 空中酒吧 美好夜晚,228512596,Sun,,Phra Khanong,13.701139573511671,100.60447970798819,Entire home/apt,1405,1,28,2024-09-18,2.56,3,82,28,
1000578328688223215,Mövenpick Ekkamai Bangkok,266257653,ทัตชญา,,Vadhana,13.735960507538367,100.58948069484259,Private room,1200,10,4,2024-04-18,0.36,4,88,4,
1000630217615037307,High floor 1 BR condo - fully furnished w/ Wi-Fi,81577630,Prusjimas,,Pra Wet,13.67241,100.64477,Entire home/apt,1040,1,0,,,27,263,0,
1000638783716836557,Bedtime Storeys near ICON Siam: Baan Khlongsan,521184233,Cherry,,Khlong San,13.7277,100.50326,Entire home/apt,14457,1,11,2024-09-14,1.06,3,355,11,
1000644084368754453,Transit Donmueang Airport Hostel 欢迎,221416311,Chanlika,,Don Mueang,13.92583187565063,100.58552999049425,Private room,567,1,68,2024-09-16,5.96,6,365,68,
1000658732914710736,Spacious 3 BR / 2 BA APT in the heart of Bangkok,490530185,Panidhi,,Vadhana,13.7365092,100.5672444,Entire home/apt,4995,3,34,2024-09-08,3.00,3,296,34,
1001028952444995304,K7-5 MinWalkBTS Onnut Wi-Fi-Washmachine,306704320,Kangaroo,,Phra Khanong,13.705618464129467,100.60427559216214,Entire home/apt,942,1,2,2024-07-31,0.21,21,269,2,
1001143254997979312,The Heartful House1BR@Jodd fairs/Pool/Wi-Fi,132745392,Mt,,Huai Khwang,13.761450736086054,100.56906653509219,Entire home/apt,1400,1,25,2024-08-27,2.23,25,98,25,
1001194326474938122,曼谷市中心辉煌区联排精品三居室别墅/辉煌夜市/火车夜市/小唐人街,485413319,文文,,Huai Khwang,13.775232194670416,100.58071507763616,Entire home/apt,2054,2,2,2024-08-19,0.38,37,223,2,
1001220032831346559,素坤逸BTS On Nut 300米/高层40平米复式公寓/高速Wifi/屋顶露台酒吧/购物中心+1,296659086,Summer,,Phra Khanong,13.700466220549812,100.60215283843732,Entire home/apt,1721,2,3,2024-03-09,0.29,26,87,3,
1001221206888200309,Siam Commercial Area/BTS 3  mins/LuxuryCondo,225304803,Narak,,Ratchathewi,13.754153925531082,100.52912782887671,Entire home/apt,1980,28,0,,,11,365,0,
1001225267982022490,Stunning Lxurury 2 bedroom /Central world,133849226,Aidan,,Parthum Wan,13.74844,100.54323,Entire home/apt,2666,30,4,2024-05-30,0.41,72,199,4,
1001256851145686271,We Home Big Room/BTS/ICON SIAM,541647713,Jiratheap,,Khlong San,13.7226558,100.49511,Private room,900,2,79,2024-09-23,7.27,1,77,79,
1001340630048689151,BTS Phra Khanong: 1 min to 7-11/Restaurants - Wyne,52899944,Chinnawat,,Khlong Toei,13.7128516,100.5942398,Entire home/apt,850,29,2,2024-08-29,0.67,2,134,2,
1001419047913416665,BKK/ Pratunam /SiamBTS/MBK/LGBTQ Friendly,120880881,Paniss And Penny,,Ratchathewi,13.75171,100.53869,Entire home/apt,1699,1,16,2024-08-27,1.40,19,258,16,
1001720989270212979,Sa-bai & Easy,131115353,Saowalak,,Ratchathewi,13.758711223384378,100.53338396458741,Private room,889,7,13,2024-08-30,1.35,1,68,13,
1001754384953270727,Spacious home theatre & Workspace.,493832491,Dani,,Vadhana,13.725595657187265,100.58135751060641,Entire home/apt,44444,2,5,2024-06-01,0.45,13,181,5,
1001771206253464954,Clean and Close to BTS Private Studio - BTS E10,30327274,Nate,,Phra Khanong,13.6976292,100.6064337,Private room,714,7,6,2024-08-26,0.52,5,174,6,
1001780080527754343,Cozy and classy 2 BDRs in Suk 28,136719930,Chayanisa,,Khlong Toei,13.728197297190839,100.57237677276134,Entire home/apt,3000,4,10,2024-07-14,0.96,1,41,10,
1001879086290368310,22F- Hyde Sukhumvit 11 - High Floor View - NANA,501920630,LeFoyer,,Vadhana,13.74285894710638,100.55569195749754,Entire home/apt,1714,5,17,2024-08-30,1.49,117,258,17,
1001884987855422586,Bearingresidence 1,541773704,Krissada,,Bang Na,13.658139855486855,100.60911713518786,Private room,3000,1,0,,,3,209,0,
1001931390275568723,Cozy Twin room near Khaosan Rd,457089774,Amornrudee,,Phra Nakhon,13.763288718395279,100.49463152275393,Private room,1409,1,3,2024-03-23,0.31,4,362,3,
988164353831052894,【月租超低价】露天泳池/近PhayaThai BTS一居室/王权免税店/暹罗/四面佛/铂金潮流广场,276781306,文文,,Ratchathewi,13.758247923828634,100.53797149219554,Entire home/apt,936,2,5,2024-09-15,0.48,39,253,5,
988164412597732767,Mid-town condo/Surasak BTS Sathorn/Free Pool,159681846,文文,,Sathon,13.71073,100.52197,Entire home/apt,994,1,3,2024-03-17,0.28,40,268,3,
993117131816134170,Meriton101 /Standard room,528737827,Saiphin,,Phra Khanong,13.692890319538055,100.61286156441803,Private room,750,1,4,2024-08-30,0.34,5,270,4,
993117779186481002,Pool Villa Ramkhamhaeng14 ชั้น1 (4ห้องนอน),530801979,Chonnakan,,Bang Kapi,13.75268693479774,100.60684218035628,Private room,10000,2,0,,,9,269,0,
993188866251119483,Hotel Chong Nonsi BTS,493412920,Alice,,Bang Rak,13.7242517,100.5294555,Private room,,1,0,,,173,270,0,
993221091822978189,Comfort City Center Studio near BTS,519371282,Mo,,Sathon,13.7169864,100.529692,Entire home/apt,952,1,31,2024-09-13,2.65,11,211,31,
993235090614780829,Meriton101 /3 Bedroom (Room Only),528737827,Saiphin,,Phra Khanong,13.6928382,100.6128562,Entire home/apt,2560,1,0,,,5,265,0,
993274167847147267,Diamond Suite max7 Thonglor,406403381,Darisa,,Vadhana,13.732938987847561,100.58576222818553,Private room,,2,3,2024-01-02,0.32,32,91,3,
993312266761341473,Queen Room With Netflix Near BTS Ekkamai & Airport,517112162,Ekkamai,,Vadhana,13.73898,100.59082,Private room,900,1,15,2024-08-10,1.45,3,287,15,
993342702259110515,*5 Min walk to BTS* TKF Condo,539973377,Voragun,,Phra Khanong,13.702682155773498,100.5994469450265,Private room,1000,5,1,2024-01-06,0.11,1,165,1,
993348463963479003,"Condo near Airportlink, Simitivej hospital(C)",430387401,Pornchai,,Suanluang,13.743806138118025,100.64446651927564,Entire home/apt,591,1,19,2024-07-27,2.05,5,265,19,
993353874050010821,Condo near Airport link + WIFI,430387401,Pornchai,,Suanluang,13.74427,100.64503,Entire home/apt,690,1,1,2024-08-23,0.88,5,261,1,
993408401677782969,Huai Khwang Hotel,493412920,Alice,,Din Daeng,13.7844048,100.5676255,Private room,,1,0,,,173,270,0,
993463551411961365,35sqm Toy Kingdom@huaikhwang中文房東,42894383,Yiyan,,Huai Khwang,13.77665420815866,100.58201260864735,Entire home/apt,869,29,10,2024-07-22,0.90,12,285,10,
993499219344105289,Cosy house/4 beds/2baths/BTS Udomsuk,479640508,Yoyo,,Phra Khanong,13.680686370379439,100.63815810402367,Entire home/apt,4614,7,5,2024-04-19,0.55,33,180,5,
993697295453892315,รามคำแหง,540071164,Pronthip,,Bang Kapi,13.754398129655373,100.63180809937748,Private room,3857,15,0,,,1,269,0,
993761128782694014,280m~ASOK BTS/MRT/Terminal21_Free Airport Transfer,70242323,Martin & Jasmine,,Vadhana,13.739052,100.560664,Entire home/apt,9913,2,43,2024-09-16,3.76,5,305,43,
993762354569119565,Bright Fresh Condo & Amazing facilities,9867720,Leeloo,,Huai Khwang,13.744379194524129,100.58426568187818,Entire home/apt,1270,3,2,2023-11-03,0.18,6,266,2,
993792619643297101,2-77EM life -Next to BTS& Mall,115758511,JSHome,,Khlong Toei,13.72649,100.56731,Entire home/apt,1800,7,1,2024-08-19,0.79,39,181,1,
993826148609948377,Kids/Family/Friends/Pet Getaway,535780603,Gemz,,Huai Khwang,13.783831943284913,100.57721841422135,Entire home/apt,4870,1,0,,,1,269,0,
993837781250198731,River Hotel Bangkok (City View),493412920,Alice,,Bangkok Noi,13.7548,100.4865068,Private room,2600,1,0,,,173,269,0,
993857252095048277,Tunya Room,540104571,ธันยนันท์,,Phasi Charoen,13.710639211585136,100.45027193053085,Entire home/apt,1200,1,1,2024-03-13,0.15,1,270,1,
993872158264799463,Luxury & Cozy Private Room in the heart of Bangkok,60572279,Gab,,Ratchathewi,13.75223,100.52689,Entire home/apt,1364,3,26,2024-08-30,2.39,4,130,26,
993902608432167811,Bed's Friend Hostel,432110304,Pawarin,,Sathon,13.721376774107485,100.54730882651485,Private room,750,1,2,2024-04-19,0.25,1,269,2,
993925604993777689,1 bed peach house 42 Ekkamai BTS 350m free WlFi,77328579,Puwanun,,Khlong Toei,13.7163449,100.5845663,Entire home/apt,1001,2,21,2024-09-01,1.87,14,205,21,
993943114137798864,"Stylish studio bedroom, Bts Asok, Sukhumvit",122363222,Chonny,,Khlong Toei,13.733771645874278,100.55766604838912,Entire home/apt,1614,1,49,2024-08-25,4.20,22,255,49,
993966885996280910,Private Aparment in Ekkamai,471197676,Ningnong Chutima,,Vadhana,13.7364435,100.5869314,Entire home/apt,973,1,10,2024-08-01,1.12,11,347,10,
993969519537662331,宽敞一卧公寓/免费泳池GYM/24小时可入住/连住送接机/BTS地铁旁/直达暹罗/四面佛/火车夜市,27721148,Lily,,Khlong Toei,13.71668,100.58509,Entire home/apt,1118,1,25,2024-09-19,2.16,43,49,25,
993983860075824008,27F#188m2~#Pool&Gym#BTS Chong Nonsi#Rare 4BR#8ppl,178564839,Weeraya,,Sathon,13.71540485149814,100.53120261771404,Entire home/apt,4894,1,29,2024-09-03,2.63,13,73,29,
994010817551809131,Clean & Minimal 1 Bedroom,12714857,Kanyaratn,,Chatu Chak,13.830158171058573,100.5612448918863,Entire home/apt,990,1,1,2023-10-11,0.09,1,266,1,
994080059135788631,(B7)曼谷市近On nut 1房公寓,518322790,亞洲樂悠居,,Khlong Toei,13.705470285883154,100.59767637401819,Entire home/apt,1100,4,5,2024-07-07,0.60,10,312,5,
994136871313228651,윌간50%할인/옥상수영장/GYM/시암파라곤/방콕중심/면세점/빠뚜남시장/공항철도/BTS,54813664,Best,,Ratchathewi,13.75845,100.53924,Entire home/apt,2957,30,53,2024-09-05,4.50,11,175,53,
994145862567501850,Guesthouse@Asoke BTS/sukhumvit23,540173499,Shammee,,Khlong Toei,13.708818007203543,100.57455979206543,Private room,560,1,1,2024-02-08,0.13,1,270,1,
994372440396773158,Ideo Charan 70 tiger king condo,220893313,无名氏,,Bang Phlat,13.786985179056,100.49239279832373,Entire home/apt,550,90,1,2024-07-06,0.37,87,234,1,
994482981298625597,5 star Luxurious 1BD apt King Bed | Thong Lor,507244908,Gems,,Khlong Toei,13.723369649173742,100.5785418571253,Entire home/apt,2364,5,38,2024-09-16,3.29,8,309,38,
994539460620620626,Cher Hostel Bangkok Dormitory room,540268965,Nalinee,,Din Daeng,13.788693491975636,100.56526095442166,Shared room,450,1,14,2024-08-13,1.56,6,363,14,
994594709085177127,Deluxe Room with river view,493412920,Alice,,Phra Nakhon,13.7498558,100.4915765,Private room,6200,1,0,,,173,269,0,
994596359233074981,20% OFF New BKK Homey Resort Style 1BR FreeWiFi,19266319,Alex,,Vadhana,13.71407,100.59988,Entire home/apt,1289,28,7,2024-08-31,0.64,39,294,7,
994606446272173178,Black Kitchen U.,535229907,Eakachai,,Saphan Sung,13.773152,100.7059294,Shared room,1600,1,0,,,2,269,0,
994612523559036272,Backroom by The Bay (near CBD),145451767,Gap,,Bang Kho laen,13.7004653,100.5257961,Private room,600,1,17,2024-09-15,1.54,1,222,17,
994624946800582484,Great & Cheap Rent Silom Bangkok,530225902,Yue Ming,,Bang Rak,13.7259575,100.5309879,Private room,1200,2,8,2024-03-01,0.77,1,287,8,
994631559489150729,22Fl. Long Balcony/Samitivej/Dettol cleaning,488318430,Grace,,Suanluang,13.735641077809515,100.64048067247154,Entire home/apt,950,80,0,,,8,335,0,
994640600608680246,Hotel near Wat Po & Grand Palace (City View),493412920,Alice,,Phra Nakhon,13.749816258868648,100.48932397567138,Private room,5000,1,0,,,173,269,0,
994675957173565164,暹罗区豪华公寓【天空泳池&花园/bts步行3分钟/暹罗百丽宫/MBK/尚泰百货/四面佛/朱拉美食街】,538858618,Phoenix,,Ratchathewi,13.753,100.52994,Entire home/apt,2010,28,3,2024-07-31,0.58,16,284,3,
994681746255121660,曼谷市中心四卧五卫泰式精品别墅/暹罗四面佛商圈/BTS /美国大使馆/杰特宁/高速WiFi/免费车位,485413319,文文,,Khlong Toei,13.737493173062337,100.55168222914564,Entire home/apt,4717,1,0,,,37,218,0,
994681825949877903,曼谷市中心四卧五卫泰式精品别墅/暹罗四面佛商圈/BTS /美国大使馆/杰特宁/高速WiFi/免费车位,264864968,文文,,Parthum Wan,13.735421701203162,100.55005632553437,Entire home/apt,4717,1,31,2024-09-03,3.03,58,218,31,
994687571843339427,110m2! Gym&Pool&BTS Nana&MRT Sukhumvit&Max4,312545246,Mike,,Vadhana,13.746671619512508,100.55656198884616,Entire home/apt,4139,1,34,2024-09-03,2.94,63,71,34,
994700240080798649,曼谷市中心四卧五卫泰式精品别墅/暹罗四面佛商圈/BTS /美国大使馆/杰特宁/高速WiFi/免费车位,20133201,文文,,Parthum Wan,13.735654251275289,100.54967340666458,Entire home/apt,4717,1,0,,,51,217,0,
994830647027572348,"The Courtesan at Yaowarat,  townhome 80 Sqm",7082443,Neti,,Pom Prap Sattru Phai,13.74033,100.51314,Entire home/apt,1497,1,11,2024-09-22,0.93,1,336,11,
994862597208168298,25floor beauty view 高端景观公寓  卧室+客厅+卫生间+沙发床 离地铁100米,106777577,爱窝窝,,Bang Sue,13.805429802499997,100.53113491237418,Entire home/apt,978,30,5,2024-07-04,0.60,3,238,5,
994913277766980175,暹罗商圈豪华Loft公寓【智能科技设备/BTS200米/空中泳池&健身房/暹罗百丽宫/餐饮便捷】,231054416,More,,Ratchathewi,13.7539695,100.529213,Entire home/apt,1990,28,5,2024-08-09,0.47,11,301,5,
995225525380045338,Rambuttri Khaosan Hotel - Deluxe Double,493412920,Alice,,Phra Nakhon,13.7614761,100.4960352,Private room,1620,1,2,2023-11-19,0.19,173,263,2,
